병원/약국명,병원/약국구분,소재지주소,경도,위도
영원약국,약국,서울특별시 강남구 봉은사로 108 1층 (역삼동),127.0255925,37.50453486
영인약국,약국,서울특별시 영등포구 도림로 190 (대림동),126.9022426,37.49602404
영일약국,약국,서울특별시 강동구 풍성로37길 39-21 (성내동),127.1259288,37.53356744
영일약국,약국,서울특별시 강서구 양천로 658 (염창동),126.8697447,37.55217934
영일온누리약국,약국,서울특별시 중랑구 면목로 457 (상봉동),127.0861122,37.59284264
영임약국,약국,서울특별시 강동구 구천면로 233 110호 (천호동),127.1301354,37.54164674
영지약국,약국,서울특별시 강남구 도산대로92길 6 1층 (청담동),127.0502892,37.52407158
영진약국,약국,"서울특별시 강남구 학동로 421 1층 일부호 (청담동, 원영빌딩)",127.0462757,37.51839003
영진약국,약국,서울특별시 중구 충무로 30-2 (초동),126.9931163,37.56388814
영진약국,약국,서울특별시 마포구 망원로8길 67 1층 (망원동),126.9060633,37.55456798
영진약국,약국,"서울특별시 송파구 한가람로 448 (풍납동, 한가람상가 102호)",127.1158043,37.53744573
영창당약국,약국,서울특별시 은평구 통일로 843 (대조동),126.9213075,37.61843388
영한약국,약국,서울특별시 서대문구 충정로 71 (충정로2가),126.9656894,37.56503359
영화당약국,약국,서울특별시 성동구 사근동길 53 (사근동),127.0468121,37.56099338
영화약국,약국,서울특별시 종로구 종로41길 47 (종로6가),127.0058831,37.57330726
영훈약국,약국,서울특별시 도봉구 덕릉로 222 (창동),127.0376285,37.6378087
예다인온누리약국,약국,"서울특별시 강서구 양천로 452 1층 105-1호 (등촌동, 예다인상가)",126.85082,37.56285794
예닮약국,약국,서울특별시 금천구 시흥대로 403 (독산동),126.8974911,37.469811
예담한약국,약국,"서울특별시 광진구 자양로5길 36 1층 3,4호 (자양동)",127.0837687,37.53116847
예쁜약국,약국,서울특별시 동작구 서달로 166 2층 (흑석동),126.9628817,37.50776596
예사랑약국,약국,"서울특별시 용산구 이촌로 352 103호 (용산동6가, 신동아쇼핑)",126.985176,37.51738463
예사랑약국,약국,서울특별시 송파구 백제고분로 446 송암빌딩 2층 201호 (방이동),127.1123938,37.51063164
예사랑온누리약국,약국,서울특별시 은평구 갈현로11길 43 (역촌동),126.9058134,37.60473199
예성약국,약국,"서울특별시 강서구 강서로 143 1층 (화곡동, 삼화빌딩)",126.8415609,37.53960158
예솔약국,약국,"서울특별시 중구 청파로 464 103동 207호 (중림동, 브라운스톤서울)",126.9682261,37.56081881
예약국,약국,"서울특별시 강서구 공항대로41길 75 108호 (등촌동, 경원프라자)",126.8463596,37.56114782
예원약국,약국,"서울특별시 서대문구 독립문로14길 3 102호 (냉천동, 돈의문센트레빌상가)",126.9639753,37.56682743
예원약국,약국,서울특별시 관악구 쑥고개로 110 1층 (봉천동),126.9485857,37.47893437
예은약국,약국,서울특별시 종로구 진흥로 456 1층 (구기동),126.9584425,37.60687246
예인약국,약국,서울특별시 양천구 지양로 82 (신월동),126.8330952,37.52271134
예인약국,약국,서울특별시 중랑구 면목로 415 (면목동),127.0870947,37.58902437
예일약국,약국,서울특별시 광진구 구의로 23 (구의동),127.0894044,37.5400779
예일약국,약국,서울특별시 강동구 양재대로 1603 (천호동),127.1433603,37.54878668
예일태평양약국,약국,서울특별시 은평구 연서로 137 (구산동),126.9168438,37.6111629
예전약국,약국,서울특별시 성동구 왕십리로20길 34 (홍익동),127.035713,37.56488916
예주약국,약국,서울특별시 관악구 남부순환로161길 75 (신림동),126.9182898,37.48533638
예주약국,약국,"서울특별시 양천구 목동서로 67 109,110호 (목동)",126.8785492,37.53639603
예주약국,약국,서울특별시 강남구 논현로115길 72 1층 (논현동),127.0271515,37.50850375
예지약국,약국,서울특별시 영등포구 도신로 87 (도림동),126.9018713,37.5072012
예진약국,약국,"서울특별시 마포구 월드컵북로 402 321호 (상암동, KGIT센터)",126.888982,37.58010709
예진약국,약국,"서울특별시 은평구 갈현로 81 (역촌동, 그린빌딩)",126.9103037,37.60530776
예하약국,약국,서울특별시 동작구 성대로 24 (상도동),126.9326942,37.49949795
오거리약국,약국,서울특별시 중랑구 면목로33길 33 (면목동),127.0840317,37.57652094
오금중앙약국,약국,서울특별시 송파구 위례성대로20길 33 (오금동),127.1271569,37.50854294
오늘약국,약국,서울특별시 강남구 도곡로 449 2층 201 일부호 (대치동),127.0595577,37.49882901
오렌지라임약국,약국,서울특별시 양천구 목동로 223 2층 (신정동),126.8637258,37.52832899
오렌지약국,약국,서울특별시 송파구 송파대로 380 (송파동),127.1108484,37.50167821
오렌지약국,약국,서울특별시 동대문구 한천로 120 (장안동),127.0660063,37.57182203
오렌지약국,약국,서울특별시 중랑구 망우로 473 무궁화빌딩 1층 (망우동),127.1045538,37.60077913
오렌지약국,약국,"서울특별시 중구 을지로 100 지하1층 (을지로2가, 파인에비뉴)",126.9881427,37.56564909
오렌지약국,약국,서울특별시 강남구 도산대로 124 1층 일부호 (논현동),127.0224645,37.51681118
오렌지약국,약국,서울특별시 강북구 솔샘로 184 SK아파트주상가 115~116호(미아동) (미아동),127.0128515,37.6199593
오렌지약국,약국,"서울특별시 관악구 관악로 168 1층 111호 (봉천동, 대우디오슈페리움2단지)",126.9529845,37.48021564
오렌지온누리약국,약국,서울특별시 송파구 오금로11길 37 101호 (방이동),127.1114935,37.51581934
오로라약국,약국,서울특별시 송파구 성내천로33길 9 1층 (마천동),127.1530071,37.50037758
오로라온누리약국,약국,서울특별시 동대문구 서울시립대로 92 1층 (전농동),127.0501409,37.57889906
오류온누리약국,약국,서울특별시 구로구 경인로 201 (오류동),126.8432469,37.49601617
오류중앙약국,약국,서울특별시 구로구 경인로 195 (오류동),126.8428315,37.49581214
오메디약국,약국,서울특별시 송파구 올림픽로37길 130 파크리오 파크리오상가A동 3층 316호 (신천동),127.1044213,37.52088178
오성약국,약국,서울특별시 중랑구 신내로 72 원빌딩 (신내동),127.0956683,37.60540564
오성약국,약국,서울특별시 중구 퇴계로41길 51 (인현동2가),126.995428,37.5640355
오수약국,약국,서울특별시 강북구 도봉로53길 32 (미아동),127.0239441,37.6266588
오아시스약국,약국,"서울특별시 동작구 양녕로 287 B301호 (상도동, 대우유로카운티)",126.9494725,37.50508462
오약국,약국,서울특별시 송파구 백제고분로 386 1층 (송파동),127.1089562,37.50588817
오약국,약국,"서울특별시 서대문구 거북골로 120 206동 지하2층 상가2-4호 (남가좌동, 동부센트레빌아파트)",126.9154159,37.57636185
오약국,약국,"서울특별시 도봉구 마들로 645 1층 (방학동, 롯데마트)",127.0455619,37.6676669
오약국,약국,서울특별시 영등포구 당산로 163 (당산동4가),126.8978597,37.52919181
오약국,약국,서울특별시 서초구 서래로 46 1층 (반포동),126.9985868,37.49910423
오약국,약국,서울특별시 동작구 동작대로29길 69 금강산보석불가마사우나 303호 (사당동),126.9781076,37.48845269
오약국,약국,"서울특별시 중구 무교로 21 (무교동, 코오롱아케이드)",126.9787424,37.56785457
오온누리약국,약국,서울특별시 은평구 진흥로 97 1층 (역촌동),126.9221691,37.60557033
오월애약국,약국,"서울특별시 강동구 천호대로 1107 102호 (길동, SK허브)",127.1348415,37.53558066
오월애약국,약국,"서울특별시 강남구 강남대로 616 (신사동, 신사미타워 102호)",127.0197958,37.51685219
오이한약국,약국,서울특별시 양천구 목동중앙본로7길 37 101호 (목동),126.8666589,37.53940194
오즈약국,약국,"서울특별시 마포구 토정로31길 24 상가동 B117호 (용강동, e편한세상마포3차아파트)",126.944184,37.54167845
오층조은약국,약국,"서울특별시 송파구 동남로 193 (가락동, 쌍용프라자상가 503호)",127.1276262,37.49662157
오피앙약국,약국,"서울특별시 노원구 동일로 1701 110-1호 (상계동, 오피앙오스피스텔 상가)",127.0548863,37.6803076
옥광약국,약국,서울특별시 영등포구 대림로 247 (대림동),126.8962581,37.50252284
옥광약국,약국,서울특별시 종로구 창경궁로 162-1 (원남동),126.9974422,37.57688152
옥수대한약국,약국,서울특별시 성동구 독서당로 223 래미안 옥수 리버젠 상가 지하 209호 (옥수동),127.0151917,37.54427058
옥수벽산약국,약국,"서울특별시 성동구 한림말길 56 1층 (옥수동, 벽산빌라트)",127.0172748,37.54094186
옥수온누리약국,약국,서울특별시 성동구 매봉길 48 106호 (옥수동),127.0140863,37.54671321
옥인온누리약국,약국,"서울특별시 종로구 자하문로2길 4 103호 (적선동, 경복빌딩)",126.9728606,37.57637997
온누리강변프라자약국,약국,"서울특별시 광진구 광나루로56길 63 현대프라임아파트 프라자 107,108,109호 (구의동)",127.0963199,37.53653797
온누리건강약국,약국,서울특별시 중랑구 봉화산로 215 1층 (신내동),127.0965427,37.60765523
온누리건강약국,약국,서울특별시 송파구 백제고분로12길 17 (잠실동),127.0806874,37.50461376
온누리건강약국,약국,서울특별시 광진구 뚝섬로56길 46 (자양동),127.08262,37.52924687
온누리건강약국,약국,"서울특별시 송파구 양재대로 1222 (방이동, 올림픽프라자상가 2층 10호)",127.1326157,37.51645028
온누리건강약국,약국,서울특별시 금천구 시흥대로 232 (시흥동),126.9009443,37.45460352
온누리구인당약국,약국,"서울특별시 강남구 삼성로 150 110호 (대치동, 한보미도종합상가)",127.0679804,37.49415393
온누리극동약국,약국,서울특별시 광진구 아차산로 552 (광장동),127.1032045,37.54335977
온누리기쁜약국,약국,서울특별시 강남구 봉은사로30길 17 1층 (역삼동),127.0354695,37.50651321
온누리다나약국,약국,서울특별시 강서구 방화동로 56 1층 (방화동),126.8198554,37.58348321
온누리대광약국,약국,서울특별시 영등포구 도림로38길 4 (대림동),126.8972173,37.4926342
온누리대산약국,약국,서울특별시 관악구 시흥대로 560 1층 (신림동),126.9020005,37.48292838
온누리대성약국,약국,서울특별시 강북구 수유로 9 (수유동),127.0180908,37.63193825
온누리대웅약국,약국,서울특별시 송파구 마천로 345 1층 (마천동),127.1527471,37.49298681
온누리동성약국,약국,서울특별시 서초구 동작대로 194 (방배동),126.9832045,37.49385738
온누리두산약국,약국,"서울특별시 성북구 화랑로48길 16 101호 (석관동, 두산아파트상가)",127.0674259,37.6130649
온누리드림약국,약국,"서울특별시 관악구 성현로 80 203호 (봉천동, 관악드림타운주상가)",126.9517837,37.48995141
온누리메디칼약국,약국,서울특별시 광진구 아차산로 220 (자양동),127.0676579,37.54063574
온누리모세종약국,약국,서울특별시 강동구 고덕로83길 18 (고덕동),127.168899,37.5579806
온누리미소약국,약국,"서울특별시 마포구 월드컵로 29 지하2층 (합정동, JH빌딩)",126.9121305,37.55200923
온누리민생약국,약국,서울특별시 은평구 통일로87길 5-10 1층 (갈현동),126.9188709,37.62285197
온누리민우약국,약국,서울특별시 성북구 돌곶이로22길 49 (석관동),127.0606534,37.61072234
온누리배명약국,약국,서울특별시 송파구 가락로 26 (석촌동),127.0994042,37.49844581
온누리백제약국,약국,"서울특별시 구로구 고척로 212 102호 (고척동, 오토젠빌딩)",126.8569177,37.50530878
온누리백합약국,약국,서울특별시 용산구 후암로 33-3 1층 (후암동),126.9774825,37.54882046
온누리보람약국,약국,"서울특별시 노원구 한글비석로 474 153호 (상계동, 보람상가)",127.0654412,37.66482383
온누리봄빛약국,약국,서울특별시 송파구 양산로10길 4 (거여동),127.1447393,37.49254946
온누리부부약국,약국,서울특별시 강동구 진황도로 189 104호 (둔촌동),127.1433294,37.52944582
온누리사랑약국,약국,서울특별시 중랑구 용마산로 438 (면목동),127.0975653,37.59028754
온누리사랑의약국,약국,서울특별시 구로구 구로동로15길 17 (구로동),126.8837613,37.48774136
온누리삼선약국,약국,서울특별시 강동구 동남로81길 50 (고덕동),127.154185,37.55985379
