정류장명,위도,경도
순천향대학병원,127.0057302,37.53644224
순천향대학병원,127.0062994,37.5356114
순천향대학병원,127.0054994,37.53579346
순천향대학병원.한남오거리,127.005729,37.53549068
한남5거리,127.0083381,37.53286563
남산도서관,126.980835,37.552282
남산도서관,126.981134,37.55204425
후암약수터,126.98432,37.54869
후암약수터,126.9841669,37.54839526
보성여중고입구,126.98584,37.54639685
보성여중고입구,126.9856318,37.54625985
남산체육관,126.9927902,37.54270388
남산체육관,126.992917,37.54250475
하얏트호텔,126.996235,37.54162093
하얏트호텔,126.997312,37.5408924
용마루고개(서울자동차고등학교),126.9584647,37.54063689
용마루고개.효창파크푸르지오아파트,126.958552,37.54029991
효창공원앞역,126.9620346,37.53920805
효창공원앞역,126.9624983,37.53880683
용산꿈나무종합타운.보건분소,126.9649998,37.53842682
용산꿈나무종합타운.보건분소,126.964648,37.538295
원효로제1동주민센터,126.9671784,37.5375974
전쟁기념관,126.9768578,37.53475867
전쟁기념관,126.9773365,37.53443346
녹사평역,126.9853329,37.53505378
녹사평역,126.9853047,37.53475822
용산구청.이태원시장,126.9906004,37.53436318
용산구청.이태원시장,126.9899056,37.53406305
이태원역1번출구.해밀턴호텔,126.9929958,37.53451833
이태원역4번출구.해밀턴호텔,126.9931542,37.53427685
이태원119안전센터,126.9966371,37.53475007
이태원119안전센터,126.9971949,37.53454103
한남동새마을금고,127.0003214,37.53684427
한남동주민센터,127.0006043,37.5367073
한강진역.블루스퀘어,127.0016696,37.54072646
한강진역.블루스퀘어,127.0021071,37.54087486
서울역,126.9737802,37.55356299
후암3거리,126.9765772,37.55254084
후암시장,126.9770645,37.55068919
후암시장,126.9775446,37.54974673
용산중고,126.9780966,37.54691109
용산중고,126.9783502,37.54679039
후암동우리은행앞,126.9809588,37.54669893
용산중고,126.977563,37.54574
남영동주민센터,126.9767525,37.54574842
남영동주민센터,126.9750573,37.5453624
남영우체국,126.9732354,37.54512412
남영우체국,126.9735081,37.54532242
한남시범아파트,127.0122608,37.53794297
한남시범아파트,127.0126715,37.53770414
한남동,127.0084446,37.5339127
한남동,127.0087003,37.53375499
이촌동동부센트레빌,126.9661232,37.52147569
이촌동두산위브트레지움.한강대우아파트,126.9677862,37.52150679
이촌1동충신교회앞,126.9683362,37.52120597
이촌동한가람아파트.이촌역,126.9718843,37.5206563
이촌동한강맨션.이촌역,126.9728631,37.52007712
신용산초등학교,126.9745986,37.51977834
신용산초등학교,126.9761069,37.51905147
이촌동강촌아파트,126.9776116,37.51882018
이촌동점보아파트,126.9783561,37.51834003
이촌동현대아파트,126.9808043,37.51806562
금강병원.반도아파트,126.9811234,37.51770433
서빙고신동아아파트,126.9851949,37.51791487
서빙고신동아아파트,126.9853714,37.51748597
만리동고개,126.962971,37.55171556
손기정체육공원,126.966423,37.55421533
숙대입구역,126.9708399,37.5444252
남영역,126.9709245,37.54222024
숙명여대도서관앞,126.9672217,37.54484687
숙명여대도서관앞,126.9664465,37.54484124
숙명여대정문,126.9641095,37.5449595
숙명여대정문,126.9643097,37.54513077
숙명여대후문.이봉창활동터,126.9632083,37.54590938
효창공원후문,126.9625027,37.54676209
한겨레신문사입구,126.9591929,37.54588062
대한노인회,126.9576924,37.54356879
효창운동장.효창동주민센터,126.9617671,37.54220952
국민은행효창동지점,126.9622337,37.54162396
서울금양초등학교.국민은행효창동지점,126.9619136,37.54126792
효창공원역,126.9610379,37.53878602
도원삼성래미안아파트,126.9574339,37.5397768
도원삼성래미안아파트,126.9572103,37.53962541
중앙하이츠빌라앞,126.9602091,37.53812207
중앙하이츠빌라앞,126.9599724,37.53785122
용문시장,126.9607154,37.53662328
용문시장,126.9613596,37.5359792
용산전자상가입구,126.9622225,37.53457017
용산전자상가입구,126.9620268,37.53447639
신용산.지하차도,126.9639637,37.53277032
신용산.지하차도,126.9638382,37.53255041
신용산역,126.9676785,37.53003386
용산역,126.9654698,37.52874911
용산푸르지오써밋,126.96442,37.52725213
용산푸르지오써밋,126.964678,37.52733061
용산역광장앞,126.9653976,37.52834248
용산공고,126.966015,37.52559728
용산공고,126.9672405,37.52518583
용산세무서,126.9693251,37.52362839
용산세무서,126.9701544,37.52362139
이촌역,126.9739086,37.52266892
이촌역,126.9739563,37.52230128
국립중앙박물관용산가족공원,126.9783701,37.5209307
국립중앙박물관용산가족공원,126.979799,37.52082823
서빙고역교차로,126.9900919,37.52042584
서빙고초등학교,126.9908894,37.52117112
한강중학교,126.9912555,37.52486115
금호베스트빌앞,126.9905758,37.52261916
서빙고동,126.9934203,37.51980432
서빙고동주민센터,126.9947801,37.52032612
동빙고동,126.9965438,37.5207461
동빙고동,126.9968594,37.52118224
보광신동아아파트삼성리버빌아파트,127.0020297,37.524738
보광동신동아아파트,127.0015149,37.52562379
보광동주민센터,127.0005046,37.52645912
기업은행보광동지점,126.9994128,37.52787384
기업은행보광동지점,126.9988968,37.52818201
한국폴리텍1대학,126.9965252,37.53036623
한국폴리텍1대학,126.9964449,37.53055996
이태원역.보광동 입구,126.9941048,37.5336209
이태원역.보광동입구,126.9942802,37.53362902
한남역.용산노인종합복지관,127.0067957,37.53122393
한남역.용산노인종합복지관,127.0077699,37.53066879
이촌119안전센터.성촌공원,126.9530904,37.53011637
성촌공원.포르쉐센터용산,126.9546065,37.53017103
성촌공원.포르쉐센터용산,126.9543511,37.52974742
이촌2동주민센터,126.955064,37.52773644
이촌2동주민센터,126.9546792,37.52793724
이촌2동대림아파트.새남터성지,126.9563231,37.52617531
이촌2동대림아파트.새남터성지,126.9561659,37.52602927
서부이촌동입구,126.959696,37.52371921
이촌2동강변아파트,126.959781,37.52344621
원효2동산호아파트후문,126.949513,37.532707
청암동강변삼성아파트,126.9482435,37.53461443
청암동강변삼성아파트,126.9493177,37.53396791
원효2동산호아파트,126.9505416,37.53301777
원효2동산호아파트,126.9508278,37.5331089
원효로풍전아파트,126.9535056,37.53205209
원효로풍전아파트,126.9545136,37.53236877
원효풍전아파트,126.956,37.53289558
원효2동주민센터,126.9509504,37.5342146
산천동리버힐삼성아파트,126.9511923,37.53450034
산천동,126.9540093,37.5353395
산천동,126.9534155,37.53547941
신창동세방아파트,126.9550705,37.53568322
신창동세방아파트,126.9549471,37.53583005
남이장군사당,126.9579804,37.53662504
남이장군사당,126.9582801,37.53680897
새마을금고,126.9595338,37.53707162
새마을금고,126.9594183,37.53718692
순천향병원입구,127.0067506,37.53263055
남산서울타워,126.9907563,37.55124467
청심경로당,126.9505603,37.53370621
삼성테마트,126.9503849,37.53374669
서빙고동금호베스트빌,126.990991,37.52261379
한남동하이페리온,127.0055474,37.52784398
서빙고역1번출구,126.9892333,37.52000135
문배동이안아파트앞,126.9710604,37.53887
갈월동4호선숙대입구,126.9715906,37.54626092
삼각지역11번출구,126.974548,37.536204
숙대입구,126.9705229,37.54453055
원효대교북단,126.9557527,37.53213135
문배동이안아파트앞,126.9706736,37.53827067
순천향병원입구,127.0069961,37.53269451
숙명여대입구,126.9696435,37.54488446
서빙고초등학교,126.99061,37.52084129
한강대교전망카페,126.9608162,37.52133077
한강대교전망카페,126.9614645,37.52121925
노들섬,126.9585926,37.51767125
노들섬,126.9590377,37.51736384
용암초등학교.이태원2동주민센터,126.990733,37.544673
용암초등학교.이태원2동주민센터,126.9909321,37.54484967
효창공원삼거리.윤봉길의사등묘역,126.9638369,37.54460709
서울역공항철도15번출구.국립극단,126.9688468,37.55307791
용산꿈나무종합타운,126.9672403,37.53848693
하얏트호텔,126.9969933,37.54066038
한신아파트,126.9866957,37.53898273
순천향병원,127.0048157,37.5332488
용암경로당입구,126.9869184,37.54059662
한남오거리,127.0066567,37.53309011
가야랑앞,126.9936041,37.54019528
용암한신아파트,126.9874353,37.54207717
효창공원후문,126.9608921,37.54706884
디지텍고등학교앞,126.991626,37.53980318
우리들가정의원,126.987795,37.54323151
도원삼성래미안아파트101동앞,126.9563539,37.53923763
성도약국,126.9895541,37.53945068
남산교회입구,126.9866472,37.54467134
신애교회,126.9584869,37.54551904
시장,126.9885516,37.53892255
해방촌오거리,126.9851475,37.54572995
보광동주민센터,127.0000973,37.52614734
대한노인회중앙회,126.9575315,37.54402919
도원삼성래미안아파트101동앞,126.9564943,37.53913496
신흥교회앞,126.9833868,37.54474572
군인아파트,126.9963286,37.52598328
원효사.백범김구기념관,126.9585663,37.54314017
녹사평역,126.9857369,37.53507005
큰빛의집앞,126.9819982,37.54454818
캐피탈호텔,126.9926264,37.52853051
도원삼성래미안아파트,126.9575936,37.53972243
후암동종점,126.9813662,37.54670079
크라운호텔,126.9914495,37.53031911
용산고등학교,126.9795092,37.5461364
외빈차고,126.9921712,37.53172938
효창공원앞역,126.9614323,37.53967102
갈월동사회복지회관,126.9740852,37.54539013
청화아파트,126.9950396,37.53133306
용산경찰서,126.9698057,37.5410233
숙대역7번출구,126.9721824,37.54343702
보광동삼거리,126.9968251,37.53073299
중앙하이츠빌라,126.9594786,37.53856833
원효우체국,126.9677436,37.53927298
보광초등학교,126.9967764,37.53134303
용문동시장.새마을금고,126.9596343,37.5373483
수미용실,126.9984023,37.5313728
용문동주민센터,126.959119,37.53814739
문배어린이공원,126.9696592,37.53680253
문배어린이공원,126.96959,37.53714312
영동김밥,127.0007739,37.53103579
도깨비시장,127.002246,37.53085466
리버힐빌라앞,127.0008837,37.53172603
신용산역,126.9674545,37.52991665
보광교회,126.9991865,37.532273
KT용산지점,126.9703154,37.53137629
숙대역5번출구,126.9725115,37.54403813
이슬람사원,126.9979655,37.53298846
삼각지역,126.9733648,37.5344065
갈월동,126.9720931,37.54632411
보광초등학교후문앞,126.995698,37.53309022
동자경로당,126.9741955,37.55028671
이태원역앞,126.9957002,37.53418055
녹사평역.용산구청,126.987278,37.53512069
후암시장,126.9768044,37.55006648
이태원랜드,126.9970365,37.53453652
후암동주민센터앞,126.9777058,37.54836448
제일기획,126.9984396,37.53487086
대성교회,126.988452,37.53869997
용산고,126.9789525,37.54590833
성도약국,126.9894308,37.53927766
후암동종점,126.9813595,37.54650165
디지텍고등학교앞,126.9918569,37.53971398
큰빛의집앞,126.9819077,37.54448328
가야랑앞,126.9937523,37.54008896
신흥교회앞,126.9833879,37.54462317
해방촌오거리,126.9853965,37.54570295
남산교회입구,126.9866223,37.54455059
우리들가정의원,126.9876592,37.54324231
용암한신아파트,126.9874137,37.54238805
용암경로당입구,126.9869602,37.54109853
한신아파트,126.9865577,37.53898812
갑을빌딩,126.9720388,37.54909587
리버힐삼성아파트후문,126.9487208,37.53494624
만리시장입구,126.9630413,37.5515678
배문중고등학교,126.9636168,37.55037493
청파초등학교,126.9633755,37.54858348
동부이촌동,126.972673,37.52013925
강촌APT,126.9759383,37.51909739
그랜드하얏트호텔,126.9973679,37.53982597
청파초등학교,126.9635057,37.54846998
청암자이아파트,126.9465553,37.534547
배문중고교,126.9637289,37.55038127
만리시장입구,126.9631453,37.55177599
청암자이아파트,126.9486032,37.53481193
신동아APT,126.9853624,37.5175986
크라운호텔,126.9905611,37.53127872
한남동,127.005549,37.53565628
신동아APT,126.9853035,37.51792209
강촌APT,126.9773129,37.51890573
동부이촌동,126.9718175,37.52067791
이촌동두산위브트레지움,126.9659919,37.52149367
이촌동두산위브트레지움,126.9675735,37.52152836
이촌현대아파트.금강병원,126.9810408,37.51771874
이촌현대아파트.금강병원,126.9808609,37.51800526
한남역,127.0067323,37.53120681
도원삼성래미안아파트단지내,126.9553881,37.5381983
녹사평역.용산구청,126.9853918,37.5347357
IP부띠끄호텔,126.9984792,37.53488978
한남동주민센터,127.0004119,37.53416981
용산CJ나인파크,126.9693948,37.53579323
용산e편한세상,126.9672466,37.53434189
이집트대사관.한남더힐아파트,127.0117003,37.53612011
이집트대사관.한남더힐아파트,127.011431,37.53624088
한남역,127.0077438,37.53058499
한남동,127.0088666,37.53383247
한남동,127.0085657,37.53396315
필리핀대사관,126.9950933,37.54069996
필리핀대사관,126.99516,37.54057021
용산역,126.9654284,37.52837013
서울드래곤시티용산,126.9615413,37.53226847
전쟁기념관,126.9734852,37.53840147
용산역,126.9658972,37.52907676
국립중앙박물관,126.9785496,37.52084762
